GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	Animal
R1822443	73.214239521049	-6.35542303461284	0.667123869695279	-9.52660116556134	1.62516991437376e-21	2.29185303579737e-20	FHDC1	MOUSE
R1824468	349.195782554813	-5.85900839234232	0.54349352109234	-10.7802727446808	4.26618920009843e-27	8.19449918591579e-26	CRACD	HUMAN
R1825214	124.447030272025	5.34464657121863	0.297185866486486	17.9841882603851	2.5915610117488e-72	2.19983659728061e-70	FZD5	XENLA
R1825999	209.25353309184	-5.71603988215318	0.718766336720648	-7.95257038362768	1.82680981748767e-15	1.71345910208045e-14	AP2A	SHEEP
R1826659	34.2971243433023	-5.01114953175505	0.730655557840627	-6.85842936248231	6.96217419192044e-12	4.8486962579894e-11	COPA1	HUMAN
R1829091	32.5451331936106	6.83503855125198	1.60380287264922	4.26176973979452	2.02814358403034e-05	6.41276918331655e-05	PXK	HUMAN
R1829588	85.8811111123647	-5.71610919375718	0.625717006153697	-9.13529461008945	6.52289267685999e-20	8.33103248717014e-19	GPC5	HUMAN
R1829608	75.0380150821624	5.03630495267259	0.232429062756524	21.6681377661806	4.10005197811569e-104	6.90749214939032e-102	SALL1	HUMAN
R1831752	19.9739696896423	5.33249155694211	0.437239641212208	12.195809927385	3.27234108796157e-34	8.53671014318108e-33	PR15L	HUMAN
R1833006	50.4633186493237	-5.06163534617499	0.558679589115565	-9.05999690124345	1.30454262139385e-19	1.64615526896297e-18	GT253	BOVIN
R1833187	52.7751108270141	6.76975473773274	1.429699443519	4.73508944024624	2.1895851817535e-06	7.9716504390135e-06	SKT	HUMAN
R1841126	37.7981688066263	-5.21421604684325	0.795314278517738	-6.55617054500921	5.52070913258214e-11	3.51433661828924e-10	CNIH3	HUMAN
R1846098	111.284011584319	5.67023574071588	0.388479940007362	14.5959550462462	2.98009968617668e-48	1.26239539489289e-46	STC2	MOUSE
R1847050	87.7137541581823	5.2213171013456	0.444049810875459	11.7584040651917	6.3931295995089e-32	1.55735508014527e-30	KI18A	HUMAN
R1847368	38.9378271690322	6.00128929568488	0.359436201464433	16.6963963875484	1.3922341522703e-62	9.36786821359925e-61	AASD1	HUMAN
R1851791	123.794202978641	-5.44864486212798	0.381060970409461	-14.2986169805668	2.23201235911734e-46	9.01837401134015e-45	CSPG2	CHICK
R1857548	63.664514183852	5.40682790241015	0.691285321605847	7.82141285721235	5.22337249638562e-15	4.75380746372085e-14	ADA28	MACFA
R1864187	23.1984402510182	5.39668562832008	0.329973000627787	16.3549309126888	4.01163135463009e-60	2.52962011419103e-58	STAB2	HUMAN
R1872007	28.1165671393432	5.71609758099792	0.631363753935157	9.0535725964164	1.38365569804766e-19	1.74299550547442e-18	S4A4	BOVIN
R1872377	35.6005587360318	9.47155769415741	0.381572022414371	24.8224637493776	5.12977872314777e-136	1.95196924861847e-133	KLOTB	HUMAN
R1890143	8.25294376623419	5.04751626729878	0.635486551427689	7.94275859333135	1.97733550276669e-15	1.84992770436883e-14	AHR	MUSSP
S1809780	14.5582653210837	8.48216859796594	2.51995592143668	3.36599879617342	0.000762670412120372	0.00183596596809518	XPO7	CHICK
S1818306	51.0962550104651	5.86108643311958	0.466306469504735	12.5691724572139	3.11972263641632e-36	8.80463920533353e-35	XDH	CHICK
S1836374	34.8279314926524	-5.40378929500478	0.686589824594004	-7.87047681372232	3.5329214210994e-15	3.25831908749117e-14	NCAM1	CHICK
S1847635	73.8998917729043	-5.49004837968016	0.779056625150931	-7.04704664903729	1.8275506540932e-12	1.33600672195551e-11	CABP1	RAT
S1850351	18.0705309470884	5.39161261171614	0.55733500628593	9.67391703536754	3.89190179801285e-22	5.6921320531573e-21	ARGI2	BOVIN
S1854570	649.676573305269	-6.20511220904462	0.982854638793232	-6.31335699515381	2.7304663689365e-10	1.60868640583098e-09	LMOD2	CHICK
S1855389	94.4006169534987	-5.36048996325104	1.04174696330029	-5.14567371165531	2.66562400368359e-07	1.09860544839023e-06	ACTC	BOVIN
S1859175	240.688274616018	5.33533214943904	0.640948555027999	8.32411916305198	8.49581085064748e-17	8.82364919876658e-16	OAT	MOUSE
S1866535	10.6503587590887	7.17370905173362	2.28136321455948	3.14448352894953	0.00166380277184081	0.00373566725311722	MK11	HUMAN
S1871797	12.2038888252457	7.03346132999302	0.479348181276749	14.6729696799085	9.60476718865325e-49	4.18101009573131e-47	ST2A8	MOUSE
S1877008	92.4757045050089	5.43781367300209	0.327580886420797	16.5999113453063	6.97939376235536e-62	4.61183294416715e-60	B3GT5	PANPA
S1912104	57.6761013035175	-5.12505903138629	0.63610239043536	-8.05697181530572	7.82076735791794e-16	7.52744594807016e-15	CNKR2	HUMAN
S1917019	8.00142132059454	-5.15002216549415	1.13778536928067	-4.5263564680482	6.00093238609454e-06	2.04762798022737e-05	CBPQ	PONAB
S1944495	219.795343423645	-5.63055793515462	0.565876188170114	-9.95015880304538	2.51781111530314e-23	3.94940236778538e-22	RBTN1	DANRE
S1950110	25.5258125398602	5.06732403718713	0.559636566033171	9.05466930637763	1.36982222657022e-19	1.72655491378668e-18	DDB1	BOVIN
S1953307	28.9457179932103	-5.29135497397391	1.20975720119079	-4.37389830683836	1.22047249786702e-05	3.98872027660672e-05	CRACD	HUMAN
S1964512	122.324161998378	-5.29513797113516	0.792758710189349	-6.67938163665262	2.39952548981465e-11	1.58176605615918e-10	DCLK1	RAT
S1965024	105.887908862509	-5.04953993321699	0.918267171226162	-5.49898775807736	3.81977650027701e-08	1.76734732413236e-07	MAP1A	HUMAN
TRINITY_DN10197_c0_g1_i6	115.234570762933	-5.15944554650325	0.460047677397105	-11.2150235725453	3.44094716962464e-29	7.36582968318291e-28	SO5A1	HUMAN
TRINITY_DN10251_c0_g2_i8	35.2685639073197	7.34016093257983	2.00146334847764	3.66739712628908	0.000245032082131511	0.000645791503778653	CD47	PIG
TRINITY_DN1099_c0_g1_i8	104.22477568025	-5.46398617709612	1.72186494022936	-3.17329544811354	0.00150719064620696	0.00341411244604203	PDLI3	PIG
TRINITY_DN11459_c0_g2_i1	4503.58816463342	-6.10541104121777	0.454876110031205	-13.4221404610564	4.48567395725518e-41	1.54927737459502e-39	EF1A2	BOVIN
TRINITY_DN11480_c0_g1_i1	15.2171370964014	-5.20511663544334	0.707782661137811	-7.35411719054511	1.92193063193397e-13	1.52909189065547e-12	GAS6	RAT
TRINITY_DN1162_c0_g2_i3	39.0084735939985	6.22930778412262	0.620180240296983	10.0443506248113	9.72863201875481e-24	1.56494831380407e-22	RGMC	HUMAN
TRINITY_DN11643_c0_g1_i7	8.47175894543283	6.0447698973748	0.825870540206441	7.31927051891668	2.49322541984721e-13	1.9644942883266e-12	GTR5	HUMAN
TRINITY_DN1169_c0_g1_i3	76.6575645704051	-5.18694583968544	0.649147189482543	-7.99040021080601	1.34501399737704e-15	1.27401111253696e-14	PTPRU	CHICK
TRINITY_DN12768_c0_g1_i1	37.2710490597304	-5.03865216738298	0.802055067243527	-6.28217733814666	3.33863689417671e-10	1.95292118352716e-09	VIP	MELGA
TRINITY_DN131_c0_g2_i2	74.7302721424165	-6.67392286616294	1.00656406059999	-6.63040051537782	3.34777243548434e-11	2.17373750076903e-10	KCC2B	BOVIN
TRINITY_DN1396_c0_g1_i5	66.9176365871482	5.22476869320423	0.452964378489974	11.5346127450944	8.82835547450189e-31	2.03809419793156e-29	FMO4	HUMAN
TRINITY_DN1401_c1_g1_i3	43.4498705265931	6.97699633262168	1.87584294970052	3.71939257160925	0.000199702462255737	0.000534493492843088	ZMYD8	HUMAN
TRINITY_DN14085_c0_g1_i3	133.080078285821	7.66043106017771	0.580296325208021	13.2008953484785	8.6698402258043e-40	2.83052328082102e-38	CLD15	HUMAN
TRINITY_DN141_c0_g3_i3	52.9706857374009	-5.07614881517529	0.823522374948362	-6.16394765897355	7.09534046327733e-10	4.012148706752e-09	GRM7	PONAB
TRINITY_DN148_c0_g1_i1	817.780109127489	-6.1107614216876	0.826061229824871	-7.39746788864926	1.38805785318054e-13	1.1164153359947e-12	STMN2	CHICK
TRINITY_DN1586_c0_g1_i1	40.8106084620225	6.12279800215243	0.36045580530448	16.9862654784557	1.03790656384266e-64	7.3184018734848e-63	GCST	CHICK
TRINITY_DN1598_c0_g2_i4	36.7980642662538	8.03738953544517	1.82303732558927	4.40879044143937	1.03949546951081e-05	3.42668633489226e-05	LS14A	MOUSE
TRINITY_DN1692_c0_g1_i2	21.4961896106902	-22.3654095754369	2.23855433970828	-9.99100588210491	1.6687962283233e-23	2.64966422727303e-22	DIP2C	HUMAN
TRINITY_DN17758_c0_g1_i3	16.496736931607	6.34755461560012	2.15195623210968	2.9496671544185	0.00318116438654767	0.00672944483955785	CGNL1	HUMAN
TRINITY_DN2617_c0_g1_i1	49.9147272756332	6.05396606346247	1.56429315262203	3.87009688901019	0.000108792107794764	0.000304894199241961	PAR2	BOVIN
TRINITY_DN27_c2_g3_i2	74.5176804616763	6.70739679335569	1.84978388329077	3.62604348213005	0.000287796914449105	0.000748489029211848	RASM	HUMAN
TRINITY_DN2700_c0_g1_i1	32.0425705751878	7.10983827219049	0.620060006614916	11.4663713130042	1.94651577724661e-30	4.42426397567793e-29	CSGA	MYXXA
TRINITY_DN273_c0_g1_i2	79.7244758000854	-6.97345443969501	1.46826440225646	-4.74945413712821	2.03966445206689e-06	7.46152734246914e-06	PBIR1	CHICK
TRINITY_DN2758_c0_g2_i7	5.38804420488468	7.24474709996212	0.452103341541368	16.024537830803	8.61288590277864e-58	5.02874052577578e-56	TMPS6	HUMAN
TRINITY_DN277_c1_g1_i11	581.560796836531	-6.85811595065407	0.715939430869291	-9.57918457197834	9.78141218489154e-22	1.39544774997128e-20	NCHL1	HUMAN
TRINITY_DN2780_c0_g2_i2	152.541636773569	-24.3330530427745	2.63614122759625	-9.23055744815406	2.69227069035046e-20	3.52631537899316e-19	F168B	HUMAN
TRINITY_DN2959_c2_g2_i1	45.0374452040661	-5.91978108237924	0.703672633155853	-8.41269193009541	4.00706398910671e-17	4.29926603012082e-16	FKB1B	BOVIN
TRINITY_DN296_c0_g1_i2	305.06225838229	-7.73791585801495	0.770766882246053	-10.0392427804712	1.02457630895775e-23	1.644538119178e-22	FGF12	HUMAN
TRINITY_DN30_c0_g2_i2	2382.43687282225	-5.11477862335608	0.509156451024287	-10.0455932809385	9.6067836165981e-24	1.54647494105266e-22	HS30C	XENLA
TRINITY_DN3000_c0_g1_i1	22.177893821666	5.07446701345289	0.516413288670667	9.82636799784027	8.66889417594674e-23	1.32403110355117e-21	ACNT2	RAT
TRINITY_DN3051_c0_g1_i1	270.033475223314	5.22778033937283	0.345204998434856	15.1439879580984	8.30228215078707e-52	4.07180815706379e-50	PON2	MELGA
TRINITY_DN3397_c0_g1_i3	26.7035629948382	-5.2281359540951	0.740747404380489	-7.05792004558904	1.69013252904106e-12	1.23883178066876e-11	RSLAB	HUMAN
TRINITY_DN34163_c0_g1_i1	72.0468932577017	-5.38122625510511	0.814895281704723	-6.60358008681537	4.01345317232859e-11	2.58921109363613e-10	TM233	HUMAN
TRINITY_DN3457_c0_g1_i8	17.4116133091191	-5.19991979226636	0.859446633373052	-6.0503114333677	1.4456608788007e-09	7.9209869898539e-09	PDE9A	HUMAN
TRINITY_DN359_c0_g1_i7	22.9780733176782	-5.07157505976382	1.18135770207371	-4.29300545538524	1.76270673559714e-05	5.62099951663473e-05	DC1I1	MOUSE
TRINITY_DN36078_c0_g3_i2	2587.0744495027	5.13053792192368	0.288560280351166	17.7797786849944	1.01379388513442e-70	8.22589376651351e-69	SERC	MOUSE
TRINITY_DN362_c3_g1_i3	16.2434690363577	-5.156885444548	0.682778215983611	-7.55279726831792	4.26007851173874e-14	3.58991724910554e-13	EPHB5	CHICK
TRINITY_DN3621_c0_g2_i2	300.049043734413	-5.29029255316201	0.478838716819424	-11.0481721033369	2.2372371226981e-28	4.61887963498101e-27	SOGA3	HUMAN
TRINITY_DN3749_c0_g1_i1	10.3601353643843	7.81124542358584	0.529511495385919	14.7517957431554	2.99585878544039e-49	1.33572936150847e-47	S39AA	DANRE
TRINITY_DN385_c0_g1_i1	338.365983601901	-5.09726971853853	0.729407623547664	-6.98823203100981	2.78371742129517e-12	2.00315107557823e-11	TAGL3	BOVIN
TRINITY_DN426_c0_g1_i1	512.798798138333	5.51646737187711	0.203617329485962	27.0923274841272	1.21251413027929e-161	9.22765063974619e-159	NUDT5	HUMAN
TRINITY_DN4263_c0_g1_i1	69.3840990112523	-6.63790733046693	0.85600440881116	-7.75452469886903	8.86749654871006e-15	7.91049510226479e-14	PENK	CAVPO
TRINITY_DN4340_c1_g1_i1	176.744367974641	-5.2746604790099	0.973546018834606	-5.41798782693806	6.02735187882891e-08	2.71532263657387e-07	TM182	CHICK
TRINITY_DN4408_c0_g1_i3	297.162984558488	-5.11823494769774	0.562045641896161	-9.10644005784027	8.51294724343166e-20	1.08476181098462e-18	BARX2	HUMAN
TRINITY_DN4461_c0_g1_i3	39.503001465789	6.7382614646178	0.400572038638754	16.8215971527023	1.69526185622963e-63	1.16920091146837e-61	ACSM4	HUMAN
TRINITY_DN461_c0_g1_i2	158.213882536939	-5.55875854408772	0.732418199410293	-7.58959641986416	3.2090340732736e-14	2.7281734205373e-13	SYN2	HUMAN
TRINITY_DN46910_c0_g1_i8	39.9265089020873	-5.02238755412431	0.900170972802615	-5.57937070386471	2.41390299512308e-08	1.14569546456702e-07	NETO2	HUMAN
TRINITY_DN5043_c0_g1_i3	181.800017740988	-5.17095405147936	0.947406371712013	-5.45801063395338	4.81498827724718e-08	2.19922995196286e-07	MYBPH	CHICK
TRINITY_DN5127_c0_g1_i6	246.728235099753	-5.59725541304234	0.964597307855324	-5.80268612348424	6.5260887866022e-09	3.33636274079941e-08	COR1C	MOUSE
TRINITY_DN5266_c0_g1_i1	76.2856236525012	-5.24508208357883	0.695532369719382	-7.54110421301455	4.66008512111307e-14	3.91503915580379e-13	RALY	MOUSE
TRINITY_DN5383_c0_g1_i1	49.1340292369764	-5.92131119189926	0.713746992804758	-8.29609266531651	1.07591620827361e-16	1.10701495182278e-15	CXL14	MOUSE
TRINITY_DN5401_c0_g1_i1	160.327183246234	-6.55378016800899	0.780538643446305	-8.39648391919731	4.60046704954651e-17	4.90494240499959e-16	MIME	COTJA
TRINITY_DN5457_c0_g1_i1	24.2578001133807	-5.74063880255654	0.736495489708617	-7.7945335480978	6.46468372727169e-15	5.82587055373157e-14	LEF1	MOUSE
TRINITY_DN5550_c0_g1_i4	15.3717029457734	-5.0995393602883	0.739671809428924	-6.89432704516005	5.41203859049634e-12	3.80757703832497e-11	SIA8E	PANTR
TRINITY_DN5556_c0_g1_i1	37.4498792324962	-5.79060127084312	0.780345883200206	-7.42055721124049	1.16628615047429e-13	9.45973367915014e-13	MAON	MOUSE
TRINITY_DN6039_c0_g2_i1	58.2423314651048	-6.0338454016708	0.77173643944662	-7.81853116330418	5.34432561467293e-15	4.85587757578558e-14	UNC5A	HUMAN
TRINITY_DN62_c0_g2_i18	325.871131572066	-6.03691589515674	0.855718844819415	-7.0547890019072	1.72862822742912e-12	1.26578715923559e-11	KIF1A	HUMAN
TRINITY_DN6273_c0_g1_i1	88.3309439292882	-6.93652150644161	0.84474026855373	-8.21142517370166	2.18578408545122e-16	2.20981469381165e-15	MK	CHICK
TRINITY_DN6435_c0_g1_i1	29.4472335039658	7.97027056694972	0.764909844862664	10.4198823174785	2.0120199881216e-25	3.53545231989202e-24	RN186	HUMAN
TRINITY_DN644_c0_g1_i1	690.370837033872	-5.77641513976208	0.498504317079892	-11.5874927093888	4.76888598623035e-31	1.11848367392246e-29	FABPH	RAT
TRINITY_DN6494_c0_g1_i2	22.1826261643697	-5.42267355405146	0.765178287406085	-7.08681054246069	1.37238055106444e-12	1.01299126294288e-11	RGCC	HUMAN
TRINITY_DN651_c0_g1_i1	1340.36639675445	10.4314735905009	0.615669755160842	16.9432938731507	2.1570148846895e-64	1.51127995254277e-62	SPP24	CHICK
TRINITY_DN6729_c0_g1_i5	33.3025906501751	-5.18236251108789	0.80530298742686	-6.43529527643603	1.23233525718077e-10	7.5569989235842e-10	CPEB1	HUMAN
TRINITY_DN6790_c0_g1_i5	27.1310757310712	-5.94484371591473	0.701140628212884	-8.47881790999242	2.27493391570822e-17	2.47939711208299e-16	PKDCC	HUMAN
TRINITY_DN68516_c0_g1_i1	16.0743426013957	7.37981640542238	0.638164798685971	11.5641232807231	6.26276951835131e-31	1.4595493481522e-29	KCNG4	HUMAN
TRINITY_DN6868_c0_g1_i1	16.892762947138	-5.20047773338543	0.831191611054524	-6.25665329656977	3.93326473391121e-10	2.28740850269882e-09	TPBGL	MOUSE
TRINITY_DN691_c1_g1_i17	22.031092883568	-22.3628755526901	2.45786459203348	-9.09849778754025	9.15898281092574e-20	1.16439372486827e-18	MBNL1	HUMAN
TRINITY_DN6937_c0_g1_i10	7.96845951323397	5.36529367872512	0.427673294428741	12.5453091147338	4.21765307280532e-36	1.18426976230043e-34	CUX2	HUMAN
TRINITY_DN704_c3_g2_i4	50.1608774357182	6.8336966083071	1.63234928067463	4.18641812093233	2.83391096771331e-05	8.7523670665313e-05	FMNL2	HUMAN
TRINITY_DN7151_c0_g1_i1	187.858712583369	-8.18914784799063	0.702642476587623	-11.6547862118458	2.16924172481628e-31	5.1756934991022e-30	S35F1	HUMAN
TRINITY_DN7250_c0_g1_i5	73.8758946261692	-6.51565155245944	0.734043054388529	-8.87638880785692	6.9066112258699e-19	8.32489949508185e-18	AKAP6	HUMAN
TRINITY_DN7360_c3_g1_i3	42.7788467401678	-5.49039494440978	0.734091900127476	-7.4791656786519	7.47959306104873e-14	6.17563108332755e-13	GPR85	HUMAN
TRINITY_DN743_c0_g1_i7	108.768308017583	6.1948550292014	1.55596026868635	3.9813709603469	6.85189159550335e-05	0.00019979025962843	LMO7	HUMAN
TRINITY_DN7459_c0_g1_i1	63.7788912977154	-5.82025486207314	1.05210490295477	-5.53201001699292	3.16581820250178e-08	1.48437662479741e-07	RPKL1	HUMAN
TRINITY_DN7626_c0_g1_i2	91.6236077617324	-6.41416573585549	0.795944895210526	-8.05855502617295	7.72015690893427e-16	7.43709572152682e-15	CPNE4	MOUSE
TRINITY_DN763_c0_g1_i2	27.0909688267652	5.37148890163084	1.0677216284312	5.03079525467995	4.88449549789865e-07	1.95291332678665e-06	IFI27	HUMAN
TRINITY_DN768_c0_g1_i6	63.3895679032427	-18.7668172527763	1.81419676378321	-10.34442218585	4.43584020306615e-25	7.66032811280673e-24	MTAP2	HUMAN
TRINITY_DN7791_c0_g1_i1	13.7471489083796	-21.9585609108784	2.54254418082442	-8.63645205321795	5.79857205270599e-18	6.59662294861965e-17	IKBP1	HUMAN
TRINITY_DN7976_c0_g1_i5	172.543492482014	-5.12742730947214	1.06050599405657	-4.8348876274231	1.33220869955147e-06	4.9867445724391e-06	TITIN	HUMAN
TRINITY_DN8227_c0_g1_i2	55.7303667561375	-5.90098676836977	0.728921758695356	-8.09550092033405	5.70291824713939e-16	5.56671409616835e-15	APCDL	HUMAN
TRINITY_DN8422_c0_g1_i2	40.460083135592	-5.63779653693061	0.714270171424527	-7.89308690531861	2.94802175763044e-15	2.73718301181757e-14	PLPP4	HUMAN
TRINITY_DN868_c0_g1_i1	406.976083532839	-6.29919725632663	0.762804579657053	-8.25794367825986	1.48203450691169e-16	1.51498386139607e-15	NPTXR	HUMAN
TRINITY_DN884_c0_g1_i9	117.497148029409	8.53279238991811	1.09065882796933	7.82352113337318	5.13659287029617e-15	4.6767576174685e-14	PRT1B	HUMAN
TRINITY_DN907_c0_g1_i28	318.359333258797	5.17987314699206	0.459711926691592	11.2676501222625	1.89561589141508e-29	4.09356582422023e-28	LRRF1	MOUSE
TRINITY_DN907_c0_g1_i8	30.8148240798086	11.8290233547127	2.81465847156711	4.2026496195564	2.6380876552201e-05	8.19344139469569e-05	LRRF1	MOUSE
TRINITY_DN9376_c0_g1_i1	11.4625972177312	6.30256930729696	0.45626538179189	13.813384838764	2.11648222715078e-43	7.82424836737314e-42	TM6S2	HUMAN
TRINITY_DN9478_c0_g1_i1	67.1138395859616	5.12741119840615	0.370832765251563	13.8267480084395	1.75789737484741e-43	6.5204697584676e-42	BSPRY	HUMAN
TRINITY_DN9488_c0_g1_i4	15.0478351244297	-5.14926996880358	0.748357611471447	-6.88076113594796	5.9533604289312e-12	4.17113221163529e-11	DTNA	HUMAN
TRINITY_DN9509_c0_g1_i2	21.0698147461749	5.86247687034961	1.95896108417502	2.9926459069086	0.00276570429358337	0.00593534556197831	EMC6	HUMAN
TRINITY_DN9644_c0_g1_i1	8.6438634994723	7.1022560240581	0.577310684107562	12.3023117700258	8.80183894086961e-35	2.35462527787869e-33	HNF6	HUMAN
TRINITY_DN9889_c0_g1_i1	155.100503282137	-5.60583217135963	0.861914709439769	-6.50392911266514	7.82487807030155e-11	4.89776117446271e-10	HHATL	MOUSE
