GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	Animal
R1748565	28.325522016754	6.43629418909341	0.551029141053376	11.6804969276025	1.60355318545017e-31	1.49182807167207e-30	EGR3	HUMAN
R1750503	91.8183620686211	6.1318893571752	0.492722138255039	12.4449235808464	1.4902694117459e-35	1.54679921229163e-34	STUM	HUMAN
R1751109	373.823015056826	-6.36556751539688	0.372141968076142	-17.1052126915566	1.35705482003606e-65	3.33671526570462e-64	HOME2	MOUSE
R1751145	17.3076652607389	8.35900987559613	1.9495647798091	4.28762868624177	1.80590638841903e-05	4.36361966619686e-05	KIF3A	MACFA
R1751363	119.855855569248	7.05398950554262	2.19079877447511	3.21982538411482	0.00128268701303792	0.00243432848361144	NNRE	XENTR
R1751891	23.9067957366441	-5.34139570287747	0.931832075664699	-5.73214406583645	9.91689836951937e-09	3.28875112085632e-08	VAS1	RAT
R1752234	158.596774979786	5.45374900973865	0.255834052287967	21.3175257983246	7.80786741026446e-101	4.97108161682005e-99	RPGP2	CHICK
R1752468	138.330031090702	6.65721391687281	0.469255029957801	14.1867715674172	1.10636049821826e-45	1.53296503561634e-44	CNKR2	HUMAN
R1752973	76.8211417110402	-5.6304106334996	0.818886040445191	-6.87569497513794	6.16883695793007e-12	2.57238018262166e-11	A1CF	PONAB
R1753241	99.4216877732737	-5.56182607525478	0.600150858992116	-9.26738001274418	1.90774327282939e-20	1.21801659433054e-19	KCJ15	RAT
R1753545	109.415262750213	7.38718546106717	0.285223593288483	25.8996297462516	6.72396478841282e-148	1.36838686984191e-145	NKAI2	HUMAN
R1753790	8.70430711464463	7.42067306595866	0.422318724133102	17.5712622763557	4.08970676279533e-69	1.12174111004084e-67	LGI3	MOUSE
R1754916	5.86026697771244	6.82925726078646	0.59731687253615	11.433223427609	2.85316829348413e-30	2.54629071704713e-29	PSD3	HUMAN
R1755552	44.1003036975936	-5.20771027221725	0.667223524209966	-7.80504596024774	5.94798647645505e-15	2.91763646780746e-14	RBM47	HUMAN
R1755876	28.3769841110424	5.33925740608821	0.241377599681161	22.1199374471405	2.03209966666167e-108	1.55951675765049e-106	ADA22	HUMAN
R1755924	12.6297517743975	8.40302155909433	0.532971425573148	15.7663641161585	5.30151758243516e-56	9.85623900949793e-55	KCNC4	HUMAN
R1757680	100.358765436682	-5.29126602957173	0.851559949734348	-6.21361541394988	5.17791684956869e-10	1.88983600884258e-09	S22AD	HUMAN
R1757781	91.8015127614858	-8.60086008411034	1.41891181074669	-6.06158890141607	1.34783354103373e-09	4.77110885242768e-09	MRCKB	HUMAN
R1760150	44.9308496484057	5.6220528693752	0.267686014192207	21.0024154094894	6.23344686724551e-98	3.64305011397761e-96	F131B	MOUSE
R1764719	27.0580169564351	8.71449899082195	2.20732832008801	3.9479849515429	7.88117572717864e-05	0.000176754539358047	DAPLE	HUMAN
R1766653	23.9306678970787	5.99601907454466	0.469555886995053	12.7695536156867	2.42541403086389e-37	2.64509387586032e-36	PLLP	BOVIN
R1769253	36.3096484822967	6.69617513796353	0.451769376995262	14.8221094189697	1.05421176727978e-49	1.65486562063416e-48	SHC3	HUMAN
R1769744	115.636424609797	7.56443896630314	0.412967998201587	18.3172521823607	6.02805836267554e-75	1.92703414110047e-73	ANO3	HUMAN
R1775425	16.9703951243889	8.23658856204218	0.378043361683674	21.7874175209936	3.05394445652328e-105	2.20280240498529e-103	CCG2	HUMAN
R1780174	96.9143317196085	5.4509584385237	0.311367345710466	17.5065192725523	1.2777189680058e-68	3.45879435127746e-67	PCD17	HUMAN
R1787276	11.4015698403177	6.16908569467075	0.542014190955668	11.3817789231561	5.15375837891665e-30	4.56369909598474e-29	ANR66	HUMAN
R1798630	34.4186595084451	-5.26870944126941	0.712606466196177	-7.39357512343842	1.42932634675245e-13	6.49753398913615e-13	CP1A4	CHICK
R1804800	11.5924171368475	5.36703883730715	0.309793911372408	17.3245459006306	3.0710998012982e-67	7.88283533457093e-66	JKIP3	HUMAN
S1736831	124.51348397143	6.54261587434708	0.40277523145183	16.243838656026	2.46974205345721e-59	5.04868436093724e-58	LAP4B	BOVIN
S1743101	75.5160717369738	11.5754020028571	0.886551114291504	13.0566662387061	5.82220779177512e-39	6.64857626242136e-38	GA45G	HUMAN
S1747254	16.0049924565386	-5.65867485624271	1.02743647961674	-5.50756661701709	3.63827748857509e-08	1.14937295630065e-07	EGFR	CHICK
S1764775	4.15423978380281	5.91680266088229	0.481151470549551	12.2971725600763	9.38004076147328e-35	9.49796841742605e-34	GBRB2	RAT
S1767563	6.342650867773	-5.00576836107217	1.38510148894799	-3.61400836040841	0.000301499332643876	0.000624734026268351	SUFU	HUMAN
S1769756	396.765440007585	-6.10803524959389	0.633709679998205	-9.63853865955021	5.49648450058901e-22	3.71314081866999e-21	TBA5	CHICK
S1771695	70.0505706236526	-8.70749118281937	1.60410069828735	-5.42826967915174	5.69030156614752e-08	1.76870371740353e-07	RT07	CHICK
S1771901	23.2409005250767	-6.82062297611003	1.40832745278096	-4.84306612261349	1.27850718259568e-06	3.4857672503473e-06	GRP75	CHICK
S1776086	62.9173422447156	-6.18970995205795	0.780167311789914	-7.93382375615954	2.12499602286358e-15	1.07062410143964e-14	H2A2C	BOVIN
S1780704	37.1095468579058	5.62498029544986	0.689714925624476	8.15551481701942	3.4769559680598e-16	1.83237589317889e-15	PLCB1	BOVIN
S1783132	117.265883120674	8.18837306907389	0.238233450080282	34.3712147320811	6.79021453493182e-259	1.54769359894701e-255	CYRIB	MOUSE
S1788867	15.6804563221778	6.3562794711823	0.391983025123961	16.2157008436071	3.90596443005671e-59	7.92775131382747e-58	CNTP2	HUMAN
S1808789	25.2024643727142	5.14024966021016	0.244988438459631	20.9816009789261	9.65864372049785e-98	5.58754990663217e-96	PGTB2	HUMAN
S1817119	10.000626064938	7.61746044037232	0.428687254046459	17.7692720473252	1.2226706646523e-70	3.51872884588633e-69	S2540	XENTR
S1824435	4.86153806194379	5.60225458606253	0.438452298232177	12.7773411352857	2.19443884353862e-37	2.39663845523603e-36	CL050	BOVIN
S1830494	23.9757142155629	5.29871730773195	0.694571858141066	7.62875323211812	2.37034861145029e-14	1.13075253036389e-13	TCEA2	HUMAN
S1831282	3.43444911107356	5.27414867436548	1.10561084853421	4.77034815763415	1.83907773614221e-06	4.94258918050811e-06	WDR17	HUMAN
S1837687	9.26109124219907	5.02398637784229	0.360463356665076	13.9375786330213	3.74428903855402e-44	4.97050553615386e-43	EMAL5	HUMAN
S1838828	45.7804931271544	-5.01668595224308	0.717385076295449	-6.99301688592278	2.69037114579776e-12	1.1442737362599e-11	ENTP8	CHICK
S1840075	21.7866710353554	-5.67601739087914	1.29182956240581	-4.39378193227636	1.11395559840191e-05	2.75383838984542e-05	BLT3B	HUMAN
S1840549	210.608395612439	-5.7972867155707	0.588045904901419	-9.85856149536925	6.29446878893575e-23	4.39956538197524e-22	ACSL5	RAT
S1844785	89.0109440455437	7.82840971580344	2.52291096195472	3.10292746508108	0.00191616598430168	0.00353702391319956	FNBP1	HUMAN
S1845804	87.5664837372461	-5.5396784661019	0.91942845110114	-6.0251327435728	1.68970884602976e-09	5.93978003201053e-09	S27A6	HUMAN
S1846486	185.285099741391	5.30506917276037	1.42261093448274	3.72910754737682	0.0001921591311695	0.000408990855985286	LRAD4	HUMAN
S1853662	18.744211852706	7.8528561189422	0.66486195757921	11.8112580053983	3.41414336132424e-32	3.23435451515642e-31	TM272	HUMAN
S1855766	7.2870946277794	-5.242026233186	0.838139375463453	-6.25436101279384	3.99146742820125e-10	1.46951247118383e-09	IMA4	MOUSE
S1860637	22.2086222336293	6.89959581396921	0.507011348360744	13.6083656436425	3.57141252054894e-42	4.4776240693549e-41	S100B	HUMAN
S1868476	524.857516951856	-6.48215188906446	0.731337556473104	-8.86341995114379	7.75966167669572e-19	4.61068739825145e-18	FBX31	RAT
S1870556	13.3479673042745	6.68266016146757	0.663666119681551	10.0693104006486	7.55056199616781e-24	5.43244821902313e-23	RHG06	HUMAN
S1871262	45.496608966422	7.08032420115915	0.374898768332556	18.8859628231121	1.48799849546293e-79	5.30766036104642e-78	K0408	HUMAN
S1873094	11.1149317209855	5.72044854915965	0.332691207943389	17.1944686621627	2.92123511016407e-66	7.31689141384282e-65	MDGA1	CHICK
S230442	12.9381460440584	6.32230910785142	0.318599241918561	19.8440808263678	1.23975097360592e-87	5.54071449831367e-86	TEX2	HUMAN
S803317	30.3300733042148	-5.07871432288032	0.927813054912685	-5.47385520821138	4.40348902458451e-08	1.38134772002965e-07	MMP7	HUMAN
TRINITY_DN10363_c0_g1_i7	51.019923169176	-5.27609179774754	0.93140220630865	-5.66467607872418	1.47302533306078e-08	4.8197913316759e-08	ACSM4	RAT
TRINITY_DN105728_c0_g1_i1	5.96798620806474	5.21870114292884	0.402922204825125	12.9521309087293	2.2852139839365e-38	2.56459292643352e-37	DAA11	MOUSE
TRINITY_DN10770_c0_g2_i8	16.6351293997528	5.07036124786798	0.419914103866244	12.0747581497836	1.43585780884828e-33	1.41923274228443e-32	SUSD4	MOUSE
TRINITY_DN1086_c0_g1_i18	51.3629498577328	7.51413463380997	2.6377623203123	2.84867767499247	0.00439013325950475	0.0076548582760015	PCSK4	HUMAN
TRINITY_DN1086_c0_g1_i22	151.806495276221	-24.3383310515959	1.49860030194954	-16.2407087599903	2.59903860185881e-59	5.30823358890392e-58	PCSK4	MOUSE
TRINITY_DN11139_c0_g1_i3	23.4252159184973	-6.6771441848529	0.928165052239767	-7.19391897889302	6.29575638515976e-13	2.76598256142919e-12	CASP7	CHICK
TRINITY_DN1128_c2_g1_i4	48.9874953500584	5.36794490826562	0.461113084005851	11.6412764991017	2.54182558635798e-31	2.34748098014009e-30	LRP11	HUMAN
TRINITY_DN11434_c0_g1_i1	77.2973737887233	9.31722264114073	0.687905740266458	13.5443304158674	8.55907872732633e-42	1.06430486324031e-40	OTOSP	HUMAN
TRINITY_DN1147_c2_g1_i3	66.8371696342573	6.22096003058711	0.297118262721463	20.9376561831173	2.43128991165714e-97	1.39237163207038e-95	SHAN2	HUMAN
TRINITY_DN120660_c0_g1_i1	129.993019045457	-7.23865732504186	0.867823336498039	-8.34116463640203	7.35623922819532e-17	4.00742735966195e-16	GA45G	BOVIN
TRINITY_DN1245_c0_g1_i5	43.9046541524468	14.2149245934417	2.5401503256387	5.59609580974997	2.19232579065267e-08	7.07639252457791e-08	TAF1	MOUSE
TRINITY_DN13364_c0_g2_i4	117.813135480965	5.78660699730646	1.46249361195621	3.95667163945174	7.60012860999454e-05	0.000170821153148216	RHG26	CHICK
TRINITY_DN1367_c3_g1_i1	326.777924084465	5.25788392758119	0.286290736058694	18.365539870292	2.47971606051314e-75	8.01704513011006e-74	CSTN2	HUMAN
TRINITY_DN13755_c0_g1_i1	7.29559826125097	5.56345995415046	0.459294311539357	12.1130608726769	9.00691541085054e-34	8.94140343900333e-33	CAD20	CHICK
TRINITY_DN13762_c0_g3_i1	31.5867218669639	6.6867795588166	0.253980357926307	26.3279397407447	9.18392024594152e-153	2.07256528876975e-150	T178B	XENTR
TRINITY_DN1405_c0_g1_i12	24.2651126341938	-23.0496981359154	2.62204363319328	-8.79073782149237	1.48580933436233e-18	8.70816460738509e-18	C2CD5	HUMAN
TRINITY_DN14401_c0_g1_i1	18.4925262208928	5.53749938554374	0.360866346839967	15.3450146682684	3.82472926509092e-53	6.64459254109889e-52	AMER3	HUMAN
TRINITY_DN1560_c0_g1_i4	28.6748358422452	6.09176390205124	1.44693538528733	4.21011467684962	2.55241098251213e-05	6.07340051408279e-05	KI21A	HUMAN
TRINITY_DN1603_c0_g3_i5	117.700456642489	-5.35734318400963	1.10468480987335	-4.84965769070711	1.23674716685495e-06	3.37594948193111e-06	MYPT2	MOUSE
TRINITY_DN1638_c1_g1_i24	19.6410086742581	9.59293864010503	2.4843945025497	3.8612783236559	0.000112795323524637	0.000248184555371854	HECD1	HUMAN
TRINITY_DN16391_c0_g3_i1	16.4213928284907	7.20412425538488	0.365827189436862	19.6926977091959	2.49065319179392e-86	1.07314665785556e-84	LIGO2	MOUSE
TRINITY_DN1665_c0_g1_i1	580.140947721802	-5.15493514201199	1.06201164792776	-4.85393465511464	1.21035633054384e-06	3.30707885903689e-06	CO9	HORSE
TRINITY_DN1720_c0_g1_i4	259.257924119894	7.5496611557942	0.308069698950501	24.5063411997791	1.26424016140295e-132	1.81231610055707e-130	IF4G3	HUMAN
TRINITY_DN1756_c0_g1_i6	107.917740706743	5.47189994236101	0.706833363939129	7.74142849152807	9.83059810874961e-15	4.77046673818884e-14	NRCAM	CHICK
TRINITY_DN1820_c0_g2_i12	20.0509012569306	-17.3339590517626	1.75529448544075	-9.87524269889682	5.33037676834705e-23	3.73372088755176e-22	VIP2	HUMAN
TRINITY_DN18618_c0_g1_i1	26.5838750890754	5.21504275475797	0.234068855588816	22.2799515195611	5.78204431135811e-110	4.60804671289459e-108	MTUS2	HUMAN
TRINITY_DN2042_c0_g1_i3	25.3423902541838	-5.31333569938172	1.5423735012618	-3.4449085743725	0.000571252574060454	0.00114125338947847	ZMY12	HUMAN
TRINITY_DN22051_c0_g1_i1	8.4816414324453	6.77900913893969	0.476256655890881	14.2339409960769	5.64110078634075e-46	7.89303930160004e-45	TSHR	PIG
TRINITY_DN22299_c0_g1_i1	21.7879185789283	-5.15385866225817	0.75528641342922	-6.82371425014539	8.87162656311698e-12	3.66390621948044e-11	DEGS2	MOUSE
TRINITY_DN2256_c0_g1_i2	14.6066353246356	-20.9661355004223	2.29678951982987	-9.12845313835084	6.94849859004366e-20	4.3319783469055e-19	E2F6	MOUSE
TRINITY_DN2258_c0_g1_i3	9.33714444412087	5.1417857471884	0.353169887414572	14.5589585364413	5.12323645510968e-48	7.67744434722648e-47	C16L2	HUMAN
TRINITY_DN2287_c0_g1_i4	61.6080558935999	-19.1483239334907	1.71893790312285	-11.1396251712777	8.04572534543745e-29	6.88386703448032e-28	HOP2	RAT
TRINITY_DN2423_c0_g1_i3	335.979060138497	5.64225891952057	0.364850460221793	15.4645794227329	6.01649288822088e-54	1.07135876875952e-52	CELF2	XENTR
TRINITY_DN259_c0_g1_i12	112.938456038909	9.70413490373667	0.869055160003677	11.1663049140582	5.96093610947417e-29	5.11357232755908e-28	E41L3	MOUSE
TRINITY_DN259_c0_g1_i17	123.113261607722	6.92372771140227	0.581543001371983	11.9057880415855	1.10415244413238e-32	1.06144861489284e-31	E41L3	MOUSE
TRINITY_DN2672_c0_g2_i2	95.8977627711796	6.08793939932754	0.547907615859812	11.1112516473675	1.10598288709464e-28	9.42732533490954e-28	COMD6	XENLA
TRINITY_DN2805_c3_g1_i1	12.6515781988558	6.91713602301373	0.704386375057329	9.82008776426255	9.2263185765773e-23	6.40949342627024e-22	INSY1	HUMAN
TRINITY_DN2859_c0_g1_i7	15.1787399682958	5.28778440472986	1.02706101286535	5.14846181336171	2.62631237967173e-07	7.64515173305973e-07	RBGP1	HUMAN
TRINITY_DN2975_c0_g1_i3	7.20737778180169	-5.42570699234645	1.08164220597991	-5.01617536959094	5.27102197790627e-07	1.49598311471072e-06	AT8A1	HUMAN
TRINITY_DN3028_c0_g1_i1	303.204741950823	-5.6915137936399	0.425103693461983	-13.3885305660109	7.05629918477532e-41	8.56868552576366e-40	PEDF	HUMAN
TRINITY_DN308_c0_g1_i6	79.6545773052748	-24.75644004857	2.17092157696987	-11.4036547018546	4.00927341787401e-30	3.55992867213098e-29	SC31A	CHICK
TRINITY_DN3128_c0_g1_i2	119.41222349772	-5.07850803477595	0.709069783935839	-7.16221188637687	7.93855905054945e-13	3.47034093669301e-12	GTR11	HUMAN
TRINITY_DN3257_c0_g1_i3	450.138734009748	-5.57525781763123	0.940978660403508	-5.92495669906102	3.12379690676764e-09	1.0763775789467e-08	PROC	CANLF
TRINITY_DN3378_c1_g1_i1	68.8543155789228	8.93699681493561	0.552325894474049	16.1806587457679	6.90516773992503e-59	1.39036650438261e-57	SYT10	PONAB
TRINITY_DN34062_c0_g1_i2	17.5965003397031	5.04238335028656	0.449334882224012	11.2218827199192	3.18418282086606e-29	2.75225934910884e-28	PCD20	HUMAN
TRINITY_DN34867_c0_g1_i1	10.7798909582785	5.01878144400059	0.40594420609067	12.3632296475728	4.13214997668432e-35	4.23109139346657e-34	PLD5	HUMAN
TRINITY_DN350_c0_g3_i5	326.108889999254	6.46565315596248	0.219261879466334	29.488268419934	4.07078143880736e-191	2.37911080345477e-188	DYN1	MOUSE
TRINITY_DN354_c1_g1_i1	112.626733708466	-5.28415217101005	1.30371632439514	-4.05314566683946	5.05335150638965e-05	0.000116133334225791	CRBL2	HUMAN
TRINITY_DN3656_c0_g1_i12	187.554739927445	5.18861045825275	0.361246451826788	14.3630765977478	8.82221153841816e-47	1.27027585341229e-45	KCNG1	MOUSE
TRINITY_DN3665_c0_g1_i1	16.7859992171919	-6.26069150894622	1.90574828120347	-3.2851618289235	0.00101923812333626	0.00196377806806453	PHF6	HUMAN
TRINITY_DN3686_c0_g1_i1	20.1560364165637	6.72756946254424	0.517018567443227	13.0122395716146	1.04241606400945e-38	1.18207907198842e-37	CPNE7	RAT
TRINITY_DN376_c0_g1_i8	24.466206930079	-23.140454164163	2.46449794156405	-9.38952058912141	6.02739714560559e-21	3.90735105630797e-20	GLO2	CHICK
TRINITY_DN41642_c0_g1_i1	4.87687912002946	5.66359528386661	1.04909360101344	5.39856050822871	6.71777119009395e-08	2.07477179858823e-07	TITF1	CANLF
TRINITY_DN4239_c0_g1_i1	64.3863339583533	5.24769936458515	0.389470030584268	13.4739490910578	2.22632655493973e-41	2.73999250360373e-40	MK	CHICK
TRINITY_DN42850_c0_g1_i1	17.5380315650699	8.28950140917745	0.479721373164112	17.2798250670012	6.67501602613487e-67	1.69236529792761e-65	KAZD1	MOUSE
TRINITY_DN4329_c0_g1_i2	9.45817590548691	-5.930034063478	1.65190708862195	-3.58981089452491	0.000330917942094406	0.000682157244655675	LMBL2	BOVIN
TRINITY_DN43667_c0_g1_i1	20.2385710271004	6.075952300605	0.365189805745631	16.6377927450613	3.71045114888012e-62	8.29140323886516e-61	RGS16	PIG
TRINITY_DN43712_c0_g1_i4	95.4995444193199	-5.06965496780401	0.413268124542075	-12.2672295943983	1.35821475500722e-34	1.36739350313072e-33	ABCA8	HUMAN
TRINITY_DN44591_c0_g2_i1	18.2312425673229	5.30633944462975	0.320054269953339	16.5794989874791	9.8042767907058e-62	2.15287939200922e-60	GPR37	HUMAN
TRINITY_DN4504_c0_g1_i2	60.3896013582974	6.41319569651807	0.301748268779741	21.2534631017199	3.06224864226938e-100	1.92280532515829e-98	KCNG3	RAT
TRINITY_DN459_c0_g1_i5	82.9525207995035	6.97212633212549	1.67087606470158	4.17273697278723	3.00962311850898e-05	7.10054236002228e-05	GNA1	HUMAN
TRINITY_DN4753_c0_g1_i1	24.5738619759263	7.75591163680016	0.492930803079777	15.7342807313767	8.8051578474453e-56	1.62506852483256e-54	KCC1G	HUMAN
TRINITY_DN4828_c0_g1_i3	27.2121145867318	-17.2422915805325	2.23428804272833	-7.717130133086	1.18978162815262e-14	5.75279861062423e-14	SUCHY	HUMAN
TRINITY_DN4834_c0_g2_i1	73.0647064060441	5.22751593423851	0.444065486027602	11.7719482795238	5.44522292373268e-32	5.13925325468485e-31	MCTP1	MOUSE
TRINITY_DN4835_c0_g1_i3	44.244406383132	-23.7726408494639	1.79422807458703	-13.2495089036747	4.5416542435532e-40	5.36084542585749e-39	FAF2	HUMAN
TRINITY_DN4868_c0_g2_i5	24.5125485101555	-5.09674985265057	0.932583178099786	-5.46519599789009	4.62395604125381e-08	1.4465252545745e-07	FYB2	HUMAN
TRINITY_DN52292_c0_g1_i1	12.4257111244751	7.22650048913167	0.485635300971609	14.8805090459315	4.41130296800568e-50	7.02142657470345e-49	ADCY7	HUMAN
TRINITY_DN5253_c2_g1_i1	48.9944135645247	5.5081199956969	0.333797453478954	16.5013841126987	3.58578308353987e-61	7.71772935062553e-60	FAXC	HUMAN
TRINITY_DN5330_c2_g1_i1	14.4374327199478	7.28355290458919	0.63437460138753	11.4814699211764	1.63477327748892e-30	1.47103779367568e-29	NMDE2	HUMAN
TRINITY_DN5363_c0_g1_i2	33.416109607475	-23.6077561150513	2.52391373036362	-9.35363036820207	8.46898147662821e-21	5.46837095741606e-20	RT22	MOUSE
TRINITY_DN56942_c0_g1_i1	13.7183783323125	5.89514724902061	0.438788934291741	13.4350408324132	3.76860404630447e-41	4.61816086168913e-40	CAD22	HUMAN
TRINITY_DN5719_c0_g1_i1	35.9365868304719	7.09799314352826	0.418909247205901	16.9439877273453	2.13171790220839e-64	5.06655329979519e-63	S7A14	HUMAN
TRINITY_DN5855_c0_g1_i10	10.4217245933436	5.88212788680364	0.495954987517501	11.8602051291925	1.90507826908332e-32	1.816838869758e-31	BAZ2B	CHICK
TRINITY_DN5877_c0_g1_i2	29.3963254438022	-22.7436328331635	2.20537614906667	-10.3128134594132	6.16690414833709e-25	4.61465023811712e-24	UBP48	CHICK
TRINITY_DN5899_c0_g4_i1	24.2473854916	5.11530270134556	0.469859318053431	10.8868814660048	1.33120889722786e-27	1.09856062253854e-26	CSMD2	HUMAN
TRINITY_DN6297_c3_g1_i6	35.6415119091233	5.22944514127017	0.334123616905054	15.6512286970609	3.25866641744045e-55	5.92775607763129e-54	DRC11	HUMAN
TRINITY_DN6325_c0_g3_i1	7.34373257286466	5.31092552012244	0.589058105886271	9.01596203677031	1.95150003460148e-19	1.19442911623715e-18	COBA1	HUMAN
TRINITY_DN6335_c0_g1_i1	50.7652366259069	5.03979587357211	0.19784944365496	25.4728837264828	3.93859680163944e-143	7.23971265320708e-141	FAT3	HUMAN
TRINITY_DN6829_c0_g1_i1	24.2764116104483	6.13042874147986	0.386453683005601	15.8632949071701	1.13765384993892e-56	2.16629441952028e-55	FRPD4	HUMAN
TRINITY_DN6965_c1_g1_i2	18.6998313859985	8.01828017813739	0.379930680960651	21.1045871785433	7.21822989828076e-99	4.30694015894014e-97	CSDC2	HUMAN
TRINITY_DN7005_c0_g1_i2	21.8091071540993	13.3307406733131	2.47714354630557	5.38149704452723	7.38689167077808e-08	2.2715788161366e-07	RPTOR	MOUSE
TRINITY_DN7008_c0_g1_i1	231.083261489522	-6.16446265317219	0.406891635740444	-15.1501336269898	7.56127134462816e-52	1.27003727161466e-50	PDIP2	MOUSE
TRINITY_DN712_c0_g1_i7	13.0706135357336	-22.4840370874958	2.80998366914327	-8.00148318810368	1.22929374672206e-15	6.27672320094892e-15	WAC2A	HUMAN
TRINITY_DN81_c0_g1_i6	29.6242188185384	-22.7414820066717	1.98200802976668	-11.4739605819603	1.78307403761865e-30	1.60195532280023e-29	ROA1	RAT
TRINITY_DN8174_c0_g1_i2	23.6466028615347	5.14567178769244	0.354689943084266	14.5075209715488	1.0857405521425e-47	1.610103084254e-46	AL1L2	HUMAN
TRINITY_DN82_c0_g1_i4	1129.27858091138	-5.49957443088719	0.395421094106217	-13.908146309994	5.65254920605474e-44	7.45162255949136e-43	XDH	CHICK
TRINITY_DN82539_c0_g1_i1	423.683339243643	-5.55645284082664	0.586250981740003	-9.47794206558937	2.593472061404e-21	1.70600313695762e-20	B2L15	BOVIN
TRINITY_DN8272_c0_g1_i1	54.1010602204867	5.88394306857919	0.328913401719949	17.8890341281656	1.43575456252855e-71	4.23352571070028e-70	CN132	HUMAN
TRINITY_DN8322_c0_g1_i1	27.3391992656608	-5.21813402489514	0.773470253652305	-6.74639263792661	1.51566123094307e-11	6.15143633135425e-11	T184A	BOVIN
TRINITY_DN8475_c1_g1_i1	15.5847520242111	6.21242885228621	0.498696734448654	12.4573281177678	1.27573523176467e-35	1.32714893371119e-34	GLRA4	MOUSE
TRINITY_DN8828_c2_g1_i1	201.757899323641	7.9143553223798	0.500861935787474	15.8014709381669	3.0394094134387e-56	5.68778807557539e-55	T179A	HUMAN
TRINITY_DN893_c0_g1_i4	36.4858470304441	5.52641147888643	0.462796810297059	11.941334417018	7.20577707646938e-33	6.96823406465705e-32	KHDR3	MOUSE
TRINITY_DN9044_c0_g1_i3	24.3760624833829	5.22328289553107	0.500182645300149	10.442751152225	1.58159425781145e-25	1.21011339101364e-24	SIA7E	HUMAN
TRINITY_DN9173_c0_g2_i9	17.0959825565893	8.01229942216566	1.36692941354842	5.86153121203713	4.58618247648611e-09	1.5594936175824e-08	STRBP	CHICK
TRINITY_DN965_c2_g1_i7	33.2087424879381	6.79633148990278	1.76891633213119	3.84208759139815	0.00012199228252333	0.000267311103206525	SHOT1	HUMAN
TRINITY_DN973_c0_g1_i3	72.3390385302416	6.4620320196042	1.60389582057621	4.02895994658971	5.6024161625272e-05	0.00012801591137091	PCDH1	HUMAN
TRINITY_DN9906_c0_g1_i3	102.968336423072	-6.40073906496423	0.704075923626646	-9.09097847288183	9.81517070654313e-20	6.0627963662395e-19	SH24A	HUMAN
